	Titel	Datum
21	Akte van overeenkomst tussen de erfgenamen van Adriaen van der Leck en Doe Arentsz. over het onderhoud van een muur tussen hun huizen, perkament, 154. februari 27	0.0
22	Registers en stukken betreffende leen-en lijfgewinnen	0.0
23	Adolph van Mervelt, heer zu Merfeldt, en zijn vrouw Johanna van Dorth verklaren, dat de hun door Pancraes van Groenen en diens zuster Clara, weduwe Van Arnhem, vergunde weg van zijn huis Hardenbergh naar Ulft over het goed Dorvorst geen gemeene weg is. Datum am Sondach Letare anno etc. sestigh. Afschrift van een vidimus door hun kleinzoon Willem Jacob van den Boetzeler toe Toutenburgh, landdrost van het graafschap Berg. (Inv. no. 4027).	0.0
24	"Verslag van een door prof. Gerretson gehouden toespraak over ""Het charter van het Nederlandse fascisme"". Ongedateerd, zonder datum."	0.0
25	"""Text of the Charter of the International Military Tribunal for the Far East"" met een ""Interpretation of the Charter"". (fotokopiëen), zonder datum."	0.0
26	Oud nummer 3.01.27.01:: 5869. Verspreide Charters I-II, 170, 432, 491	0.0
27	Oud nummer 3.01.27.01:: 5870. Verspreide Charters 1 -49	0.0
28	Oud nummer 3.01.27.01:: 5871. Verspreide Charters 50-75, 393	0.0
29	Oud nummer 3.01.27.01:: 5872. Verspreide Charters 76-110, 196	0.0
30	Oud nummer 3.01.27.01:: 5873. Verspreide Charters 111-140	0.0
31	Oud nummer 3.01.27.01:: 5874. Verspreide Charters 141-190	0.0
32	Oud nummer 3.01.27.01:: 5875. Verspreide Charters 191-230	0.0
33	Oud nummer 3.01.27.01:: 5876. Verspreide Charters 231-360	0.0
34	Oud nummer 3.01.27.01:: 5877. Verspreide Charters 361-400	0.0
35	Oud nummer 3.01.27.01:: 5878. Verspreide Charters 401-440	0.0
36	Oud nummer 3.01.27.01:: 5879. Verspreide Charters 442-49-	0.0
37	Oud nummer 3.01.27.01:: 5880. Verspreide Charters 481-520	0.0
38	Oud nummer 3.01.27.01:: 5881. Verspreide Charters 521-555	0.0
39	Oud nummer 3.01.27.01:: 5882. Verspreide Charters 556-635	0.0
40	Stad Edam charters opgeborgen in de charterberging. De beschrijvingen staan in de inventarissen van de archieven	0.0
41	Akte van overeenkomst tussen de erfgenamen van Adriaen van der Leck en Doe Arentsz. over het onderhoud van een muur tussen hun huizen, perkament, 154. februari 27	0.0
42	Registers en stukken betreffende leen-en lijfgewinnen	0.0
43	Adolph van Mervelt, heer zu Merfeldt, en zijn vrouw Johanna van Dorth verklaren, dat de hun door Pancraes van Groenen en diens zuster Clara, weduwe Van Arnhem, vergunde weg van zijn huis Hardenbergh naar Ulft over het goed Dorvorst geen gemeene weg is. Datum am Sondach Letare anno etc. sestigh. Afschrift van een vidimus door hun kleinzoon Willem Jacob van den Boetzeler toe Toutenburgh, landdrost van het graafschap Berg. (Inv. no. 4027).	0.0
44	"Verslag van een door prof. Gerretson gehouden toespraak over ""Het charter van het Nederlandse fascisme"". Ongedateerd, zonder datum."	0.0
45	"""Text of the Charter of the International Military Tribunal for the Far East"" met een ""Interpretation of the Charter"". (fotokopiëen), zonder datum."	0.0
46	Oud nummer 3.01.27.01:: 5869. Verspreide Charters I-II, 170, 432, 491	0.0
47	Oud nummer 3.01.27.01:: 5870. Verspreide Charters 1 -49	0.0
48	Oud nummer 3.01.27.01:: 5871. Verspreide Charters 50-75, 393	0.0
49	Oud nummer 3.01.27.01:: 5872. Verspreide Charters 76-110, 196	0.0
50	Oud nummer 3.01.27.01:: 5873. Verspreide Charters 111-140	0.0
51	Oud nummer 3.01.27.01:: 5874. Verspreide Charters 141-190	0.0
52	Oud nummer 3.01.27.01:: 5875. Verspreide Charters 191-230	0.0
53	Oud nummer 3.01.27.01:: 5876. Verspreide Charters 231-360	0.0
54	Oud nummer 3.01.27.01:: 5877. Verspreide Charters 361-400	0.0
55	Oud nummer 3.01.27.01:: 5878. Verspreide Charters 401-440	0.0
56	Oud nummer 3.01.27.01:: 5879. Verspreide Charters 442-49-	0.0
57	Oud nummer 3.01.27.01:: 5880. Verspreide Charters 481-520	0.0
58	Oud nummer 3.01.27.01:: 5881. Verspreide Charters 521-555	0.0
59	Oud nummer 3.01.27.01:: 5882. Verspreide Charters 556-635	0.0
60	Stad Edam charters opgeborgen in de charterberging. De beschrijvingen staan in de inventarissen van de archieven	0.0
61	Akte van overeenkomst tussen de erfgenamen van Adriaen van der Leck en Doe Arentsz. over het onderhoud van een muur tussen hun huizen, perkament, 154. februari 27	0.0
62	Registers en stukken betreffende leen-en lijfgewinnen	0.0
63	Adolph van Mervelt, heer zu Merfeldt, en zijn vrouw Johanna van Dorth verklaren, dat de hun door Pancraes van Groenen en diens zuster Clara, weduwe Van Arnhem, vergunde weg van zijn huis Hardenbergh naar Ulft over het goed Dorvorst geen gemeene weg is. Datum am Sondach Letare anno etc. sestigh. Afschrift van een vidimus door hun kleinzoon Willem Jacob van den Boetzeler toe Toutenburgh, landdrost van het graafschap Berg. (Inv. no. 4027).	0.0
64	"Verslag van een door prof. Gerretson gehouden toespraak over ""Het charter van het Nederlandse fascisme"". Ongedateerd, zonder datum."	0.0
65	"""Text of the Charter of the International Military Tribunal for the Far East"" met een ""Interpretation of the Charter"". (fotokopiëen), zonder datum."	0.0
66	Oud nummer 3.01.27.01:: 5869. Verspreide Charters I-II, 170, 432, 491	0.0
67	Oud nummer 3.01.27.01:: 5870. Verspreide Charters 1 -49	0.0
68	Oud nummer 3.01.27.01:: 5871. Verspreide Charters 50-75, 393	0.0
69	Oud nummer 3.01.27.01:: 5872. Verspreide Charters 76-110, 196	0.0
70	Oud nummer 3.01.27.01:: 5873. Verspreide Charters 111-140	0.0
71	Oud nummer 3.01.27.01:: 5874. Verspreide Charters 141-190	0.0
72	Oud nummer 3.01.27.01:: 5875. Verspreide Charters 191-230	0.0
73	Oud nummer 3.01.27.01:: 5876. Verspreide Charters 231-360	0.0
74	Oud nummer 3.01.27.01:: 5877. Verspreide Charters 361-400	0.0
75	Oud nummer 3.01.27.01:: 5878. Verspreide Charters 401-440	0.0
76	Oud nummer 3.01.27.01:: 5879. Verspreide Charters 442-49-	0.0
77	Oud nummer 3.01.27.01:: 5880. Verspreide Charters 481-520	0.0
78	Oud nummer 3.01.27.01:: 5881. Verspreide Charters 521-555	0.0
79	Oud nummer 3.01.27.01:: 5882. Verspreide Charters 556-635	0.0
80	Stad Edam charters opgeborgen in de charterberging. De beschrijvingen staan in de inventarissen van de archieven	0.0
81	Akte van overeenkomst tussen de erfgenamen van Adriaen van der Leck en Doe Arentsz. over het onderhoud van een muur tussen hun huizen, perkament, 154. februari 27	0.0
82	Registers en stukken betreffende leen-en lijfgewinnen	0.0
83	Adolph van Mervelt, heer zu Merfeldt, en zijn vrouw Johanna van Dorth verklaren, dat de hun door Pancraes van Groenen en diens zuster Clara, weduwe Van Arnhem, vergunde weg van zijn huis Hardenbergh naar Ulft over het goed Dorvorst geen gemeene weg is. Datum am Sondach Letare anno etc. sestigh. Afschrift van een vidimus door hun kleinzoon Willem Jacob van den Boetzeler toe Toutenburgh, landdrost van het graafschap Berg. (Inv. no. 4027).	0.0
84	"Verslag van een door prof. Gerretson gehouden toespraak over ""Het charter van het Nederlandse fascisme"". Ongedateerd, zonder datum."	0.0
85	"""Text of the Charter of the International Military Tribunal for the Far East"" met een ""Interpretation of the Charter"". (fotokopiëen), zonder datum."	0.0
86	Oud nummer 3.01.27.01:: 5869. Verspreide Charters I-II, 170, 432, 491	0.0
87	Oud nummer 3.01.27.01:: 5870. Verspreide Charters 1 -49	0.0
88	Oud nummer 3.01.27.01:: 5871. Verspreide Charters 50-75, 393	0.0
89	Oud nummer 3.01.27.01:: 5872. Verspreide Charters 76-110, 196	0.0
90	Oud nummer 3.01.27.01:: 5873. Verspreide Charters 111-140	0.0
91	Oud nummer 3.01.27.01:: 5874. Verspreide Charters 141-190	0.0
92	Oud nummer 3.01.27.01:: 5875. Verspreide Charters 191-230	0.0
93	Oud nummer 3.01.27.01:: 5876. Verspreide Charters 231-360	0.0
94	Oud nummer 3.01.27.01:: 5877. Verspreide Charters 361-400	0.0
95	Oud nummer 3.01.27.01:: 5878. Verspreide Charters 401-440	0.0
96	Oud nummer 3.01.27.01:: 5879. Verspreide Charters 442-49-	0.0
97	Oud nummer 3.01.27.01:: 5880. Verspreide Charters 481-520	0.0
98	Oud nummer 3.01.27.01:: 5881. Verspreide Charters 521-555	0.0
99	Oud nummer 3.01.27.01:: 5882. Verspreide Charters 556-635	0.0
100	Stad Edam charters opgeborgen in de charterberging. De beschrijvingen staan in de inventarissen van de archieven	0.0
101	Akte van overeenkomst tussen de erfgenamen van Adriaen van der Leck en Doe Arentsz. over het onderhoud van een muur tussen hun huizen, perkament, 154. februari 27	0.0
102	Registers en stukken betreffende leen-en lijfgewinnen	0.0
103	Adolph van Mervelt, heer zu Merfeldt, en zijn vrouw Johanna van Dorth verklaren, dat de hun door Pancraes van Groenen en diens zuster Clara, weduwe Van Arnhem, vergunde weg van zijn huis Hardenbergh naar Ulft over het goed Dorvorst geen gemeene weg is. Datum am Sondach Letare anno etc. sestigh. Afschrift van een vidimus door hun kleinzoon Willem Jacob van den Boetzeler toe Toutenburgh, landdrost van het graafschap Berg. (Inv. no. 4027).	0.0
104	"Verslag van een door prof. Gerretson gehouden toespraak over ""Het charter van het Nederlandse fascisme"". Ongedateerd, zonder datum."	0.0
105	"""Text of the Charter of the International Military Tribunal for the Far East"" met een ""Interpretation of the Charter"". (fotokopiëen), zonder datum."	0.0
106	Oud nummer 3.01.27.01:: 5869. Verspreide Charters I-II, 170, 432, 491	0.0
107	Oud nummer 3.01.27.01:: 5870. Verspreide Charters 1 -49	0.0
108	Oud nummer 3.01.27.01:: 5871. Verspreide Charters 50-75, 393	0.0
109	Oud nummer 3.01.27.01:: 5872. Verspreide Charters 76-110, 196	0.0
110	Oud nummer 3.01.27.01:: 5873. Verspreide Charters 111-140	0.0
111	Oud nummer 3.01.27.01:: 5874. Verspreide Charters 141-190	0.0
112	Oud nummer 3.01.27.01:: 5875. Verspreide Charters 191-230	0.0
113	Oud nummer 3.01.27.01:: 5876. Verspreide Charters 231-360	0.0
114	Oud nummer 3.01.27.01:: 5877. Verspreide Charters 361-400	0.0
115	Oud nummer 3.01.27.01:: 5878. Verspreide Charters 401-440	0.0
116	Oud nummer 3.01.27.01:: 5879. Verspreide Charters 442-49-	0.0
117	Oud nummer 3.01.27.01:: 5880. Verspreide Charters 481-520	0.0
118	Oud nummer 3.01.27.01:: 5881. Verspreide Charters 521-555	0.0
119	Oud nummer 3.01.27.01:: 5882. Verspreide Charters 556-635	0.0
120	Stad Edam charters opgeborgen in de charterberging. De beschrijvingen staan in de inventarissen van de archieven	0.0
121	Akte van overeenkomst tussen de erfgenamen van Adriaen van der Leck en Doe Arentsz. over het onderhoud van een muur tussen hun huizen, perkament, 154. februari 27	0.0
122	Registers en stukken betreffende leen-en lijfgewinnen	0.0
123	Adolph van Mervelt, heer zu Merfeldt, en zijn vrouw Johanna van Dorth verklaren, dat de hun door Pancraes van Groenen en diens zuster Clara, weduwe Van Arnhem, vergunde weg van zijn huis Hardenbergh naar Ulft over het goed Dorvorst geen gemeene weg is. Datum am Sondach Letare anno etc. sestigh. Afschrift van een vidimus door hun kleinzoon Willem Jacob van den Boetzeler toe Toutenburgh, landdrost van het graafschap Berg. (Inv. no. 4027).	0.0
124	"Verslag van een door prof. Gerretson gehouden toespraak over ""Het charter van het Nederlandse fascisme"". Ongedateerd, zonder datum."	0.0
125	"""Text of the Charter of the International Military Tribunal for the Far East"" met een ""Interpretation of the Charter"". (fotokopiëen), zonder datum."	0.0
126	Oud nummer 3.01.27.01:: 5869. Verspreide Charters I-II, 170, 432, 491	0.0
127	Oud nummer 3.01.27.01:: 5870. Verspreide Charters 1 -49	0.0
128	Oud nummer 3.01.27.01:: 5871. Verspreide Charters 50-75, 393	0.0
129	Oud nummer 3.01.27.01:: 5872. Verspreide Charters 76-110, 196	0.0
130	Oud nummer 3.01.27.01:: 5873. Verspreide Charters 111-140	0.0
131	Oud nummer 3.01.27.01:: 5874. Verspreide Charters 141-190	0.0
132	Oud nummer 3.01.27.01:: 5875. Verspreide Charters 191-230	0.0
133	Oud nummer 3.01.27.01:: 5876. Verspreide Charters 231-360	0.0
134	Oud nummer 3.01.27.01:: 5877. Verspreide Charters 361-400	0.0
135	Oud nummer 3.01.27.01:: 5878. Verspreide Charters 401-440	0.0
136	Oud nummer 3.01.27.01:: 5879. Verspreide Charters 442-49-	0.0
137	Oud nummer 3.01.27.01:: 5880. Verspreide Charters 481-520	0.0
138	Oud nummer 3.01.27.01:: 5881. Verspreide Charters 521-555	0.0
139	Oud nummer 3.01.27.01:: 5882. Verspreide Charters 556-635	0.0
140	Stad Edam charters opgeborgen in de charterberging. De beschrijvingen staan in de inventarissen van de archieven	0.0
141	Akte van overeenkomst tussen de erfgenamen van Adriaen van der Leck en Doe Arentsz. over het onderhoud van een muur tussen hun huizen, perkament, 154. februari 27	0.0
142	Registers en stukken betreffende leen-en lijfgewinnen	0.0
143	Adolph van Mervelt, heer zu Merfeldt, en zijn vrouw Johanna van Dorth verklaren, dat de hun door Pancraes van Groenen en diens zuster Clara, weduwe Van Arnhem, vergunde weg van zijn huis Hardenbergh naar Ulft over het goed Dorvorst geen gemeene weg is. Datum am Sondach Letare anno etc. sestigh. Afschrift van een vidimus door hun kleinzoon Willem Jacob van den Boetzeler toe Toutenburgh, landdrost van het graafschap Berg. (Inv. no. 4027).	0.0
144	"Verslag van een door prof. Gerretson gehouden toespraak over ""Het charter van het Nederlandse fascisme"". Ongedateerd, zonder datum."	0.0
145	"""Text of the Charter of the International Military Tribunal for the Far East"" met een ""Interpretation of the Charter"". (fotokopiëen), zonder datum."	0.0
146	Oud nummer 3.01.27.01:: 5869. Verspreide Charters I-II, 170, 432, 491	0.0
147	Oud nummer 3.01.27.01:: 5870. Verspreide Charters 1 -49	0.0
148	Oud nummer 3.01.27.01:: 5871. Verspreide Charters 50-75, 393	0.0
149	Oud nummer 3.01.27.01:: 5872. Verspreide Charters 76-110, 196	0.0
150	Oud nummer 3.01.27.01:: 5873. Verspreide Charters 111-140	0.0
151	Oud nummer 3.01.27.01:: 5874. Verspreide Charters 141-190	0.0
152	Oud nummer 3.01.27.01:: 5875. Verspreide Charters 191-230	0.0
153	Oud nummer 3.01.27.01:: 5876. Verspreide Charters 231-360	0.0
154	Oud nummer 3.01.27.01:: 5877. Verspreide Charters 361-400	0.0
155	Oud nummer 3.01.27.01:: 5878. Verspreide Charters 401-440	0.0
156	Oud nummer 3.01.27.01:: 5879. Verspreide Charters 442-49-	0.0
157	Oud nummer 3.01.27.01:: 5880. Verspreide Charters 481-520	0.0
158	Oud nummer 3.01.27.01:: 5881. Verspreide Charters 521-555	0.0
159	Oud nummer 3.01.27.01:: 5882. Verspreide Charters 556-635	0.0
160	Akte van overdracht door Wynand van Messche c.s. aan de broederschap van tien schellingen jaarcijns op een huis op de Grote Gracht. Met retro-acta, 1398, 1407., 1407 oktober 27. reg. Doppler Schep. nrs. 1096, 1095, 1005	01-01-1005
161	Acte, waarbij hertog ARNOLD aan de stad Arnhem een jaarlijksche veemarkt vergunt, 1459. Met acte, waarbij hertog ADOLF belooft over de bevestiging van dit privilegie te zullen onderhandelen, 1465, alsmede acte, waarbij deze hertog verklaart een nadere beslissing over dit privilegie te zullen nemen, 1468. 3 chartersN.B. (Regesten 962, 1006, 1031).	01-01-1006
162	Akte van gerechtelijke toewijzing van een huis in de Ververhoek aan de rector van het altaar van de heilige Petrus in de crypte, wegens wanbetaling van de verschuldigde cijns. Met retroacte, 1399., 1400 april 28. reg. Doppler Schep. nrs. 1015, 1016	01-01-1015
163	Akte van transport door executeurs -testamentair van Klaas Taan te Oostzaandam en Adriaan Rogge te Westzaandam aan Cornelis Aarn. van der Markt te Westzaandam van een huis (verpondingscohier nr. 1015) en erf groot 27 roeden te Westzaandam op het Hollandse pad, 1802, feb. 2	01-01-1015
164	Bijlagen tot de eerste en laatste rekening van den stadssecretaris GIJSBERT Op TEN NOORTH over 1738-1740. 1 omslag en 23 chartersN.B. (Regesten 699, 701, 839, 956, 992, 1016).	01-01-1016
165	Vidimus van een akte uit het archief van het Domkappitel van het Stadsbestuur van Utrecht, gegeven aan de Staten der Ommelanden van een transumpt d.d. 1531 november 17 van de akte van schenking d.d. 1025 Juli 26 door Koning Koenraad II aan de Utrechtse kerk van het Graafschap Drente. 1580	01-01-1025
166	Akte van overdracht door Johan van Here, schepen van Maastricht, aan het kapittel van een mark jaarcijns op een huis in de Heggenstraat, voor het jaargetijde van Dyrich van Rodenrijt en zijn ouders. Met akte van ruil van deze jaarcijns, 1423., 1400 maart 12. reg. Doppler Schep. nrs. 1026, 1027	01-01-1026
167	Akte van arbitrage door Arnoud van Horn, bisschop van Luik, in het geschil tussen bisschop Floris van Wevelinkhoven en Hendrik III, burggraaf van Montfoort, over de hoge rechtsmacht in het Land van Montfoort en andere rechten, 1387, in tweevoud, met andere akten rond deze kwestie, 1387, 1388. Deels in tweevoud	01-01-1025
168	Akte van arbitrage door Neapoleo, kardinaal-diaken van Sant'Adriano, in het geschil tussen bisschop Frederik van Sierck en Floris van Jutphaas, proost en aartsdiaken van de Dom, over hun bevoegdheden in de rechtspraak inzake geheime huwelijken, 1321. Met akten betreffende de onderwerping aan de uitspraak door partijen, 1321, 1322	01-01-1025
169	Akte van arbitrage door Arend van Arkel in het geschil tussen bisschop Jan van Arkel en Zweder, heer van Voorst, onder andere over door beide partijen gekochte goederen van het klooster van Essen, 1349. Met een verklaring van de abdis en het convent van Essen ten behoeve van de bisschop van Utrecht inzake hun rechten en plichten ten aanzien van hun goederen in Salland, 1277. Vidimus door notaris Arnold Loef van Westrenen, 1336	01-01-1025
170	Akte van arbitrage door de Domproost, de Domdeken en Johan de Wale, burger van Utrecht, in een geschil tussen bisschop Floris van Wevelinkhoven en Willem, heer van Abcoude en Duurstede, over een rente die de bisschop schuldig is uit de tol te Rhenen, 1382. Met akte van verkoop door de bisschop van land in de Kleine Koppel bij Utrecht om daarmee de rente te kunnen afkopen, 1383, en akte van kwijting door Willem van Abcoude wegens de afkoop, 1383, in tweevoud	01-01-1025
171	Akte van afstand door Albrecht, ruwaard van Holland, ten behoeve van het Sticht van zijn aanspraken op de rechtsmacht van Vreeswijk, die hem vóór de Hollands-Stichtse oorlog toebehoorde, 1375. Met vidimus door Willem van Angeren, burgemeester van Utrecht, 1376	01-01-1025
172	Akte van overeenkomst tussen bisschop Jan van Diest en burgemeesters, schepenen en raad van de stad Utrecht om elkaar bij te staan in geval van oorlog, in het bijzonder tegen Jan van Lichtenberg, en geen afzonderlijke vrede te sluiten, 1329. Met vidimus door Hendrik van Jutphaas, Domdeken, 1335	01-01-1025
173	Akte van verbintenis door Zweder III, burggraaf van Montfoort, om zich te houden aan de door de bisschop van Luik tot stand gebrachte overeenkomst tussen zijn voorganger Hendrik III en bisschop Floris van Wevelinkhoven, 1405. Fragment. Met akten waarbij Jan II en Jan III, burggraven van Montfoort, eenzelfde verbintenis aangaan, 1413, 1461 (in drievoud)	01-01-1025
174	Akte van belening door bisschop Willem Berthout van Klaas van den Velde met het huis Beverweerd en bijbehorend land en met het gerecht en de tienden van Oud-Kamerik, om het te houden als dienstmansgoed, 1296. Met akte van opdracht van het huis door zijn zoon Gerrit aan bisschop Gwijde van Avesnes, 1307	01-01-1025
175	Akte van verbintenis door Jan van der Haar om bisschop Floris van Wevelinkhoven ander land als leen op te dragen, als de hoeve land bij de Veenbrug te Vreeland, die zijn vrouw Aleid in leen houdt van het Sticht, bedorven wordt door de oprichting van een steenoven, 1389. Met retroakte, 1325. Vidimus door Hendrik van Loenersloot, deken van het kapittel van St. Jan, 1343	01-01-1025
176	Akte van verbintenis door Bruenis Gerritsz. en zijn vrouw Lijsbeth om het vruchtgebruik van 29 morgen land te Vechten, nagelaten door Lijsbeths broer Hector Knoop, te geven aan diens schoonzoon Simon Alenberg, met verzoek aan de bisschop om bevestiging door middel van een transfix, 1507. Met akte van bevestiging door bisschop Frederik van Baden, 1508 jan. 31	01-01-1025
177	Akte van toestemming door bisschop Jan van Sierck aan Filips Hendriksz. van Almelo om zijn leengoederen te mogen houden als hij in de geestelijke stand treedt en te mogen legateren aan zijn neef Egbert van Almelo, 1293. Met vidimus door bisschop Willem Berthout, 1296	01-01-1025
178	Akte waarbij bisschop Frederik van Sierck voor de duur van zijn episcopaat aan Otto, graaf van Tecklenburg en Diepenheim de voogdij van Metel afstaat, 1320. Met vidimus door Otto, heer van Ottenstein, van een akte van bekrachtiging door keizer Frederik I d.d. 4 mei 1173 van een overeenkomst tussen de bisschop van Münster en Simon, graaf van Tecklenburg, over deze voogdij, 1320	01-01-1025
179	Akte van schenking door keizer Hendrik II aan de Utrechtse kerk van het graafschap Drenthe, 1024 juni 3. Vidimus door de officiaal van de bisschop, 1419 april 24. In tweevoud	01-01-1025
180	Akte van schenking door koning Koenraad II aan de Utrechtse kerk van het graafschap Drenthe, 1025 juli 26. Fragment. Met vidimus door de officiaal van de bisschop, 1419 april 24. In tweevoud	01-01-1025
181	Akte van schenking door koning Hendrik III aan de Utrechtse kerk van een goed in het dorp Groningen, gelegen in het graafschap Drenthe, met grafelijke rechten, munt en tol, 1040. Met vidimus door de officiaal van de bisschop, 1419. In tweevoud	01-01-1025
182	Akte van uitgifte in erfpacht door het kapittel van het kapittel van St. Jan aan de postulaat Rudolf van Diepholt van een huis en hofstede op St. Jans Nieuwecamp, voorheen in erfpacht gehouden door Hendrik of Frederik Haeck, 1429. Met vidimus door het gerecht van Utrecht d.d. 12 april 1429 van een vidimus door het gerecht d.d. 10 mrt. 1429 van akten van toewijzing wegens wanbetaling en ontruiming door het gerecht ten behoeve van het kapittel van St. Jan d.d. 31 jan. 1428 en 27 jan. 1429	01-01-1025
183	Akte van overeenkomst tussen bisschop Frederik van Blankenheim en Reinald van Coevorden over de goederen die laatstgenoemde in pand hield, 1397. Met akten betreffende de overdracht door Reinald aan de bisschop van het kasteel, de stad en de heerschappij van Coevorden en het land van Drenthe, 1402	01-01-1025
184	Akte waarbij Albrecht van Beieren, ruwaard van Holland, uitspraak doet tussen Gijsbert, heer van Abcoude, en Dirk van Kronenburg over de betaling van een jaarlijkse rente uit een goed te Loenersloot, 1359. Met akte van kwijting door Gijsbert, heer van Abcoude, voor zijn zoon Zweder voor het bedrag dat deze ontvangen had van Willem van Kronenburg voor bedoeld goed, dat als onderpand had gediend voor een lening aan Willem IV, graaf van Holland, 1372	01-01-1025
185	Akte van overdracht door Wilhelmus ten Kirchof de Hese c.s. aan Martinus Vastrardide Vleytingen, bakker van het kapittel, van een mark jaarcijns op een huis op de hoek van de Scharwyerruwe, 1400 augustus 27. reg. Doppler Schep. nr. 1035	01-01-1035
186	"Akte van uitgifte in erfpacht door Heylwyc, weduwe Johan in den Hoff, c.s. aan deken Everard van Reijs van een hofstede in de straat ""achter dat cleijne rueken van Sint Johan"" voor 32 schellingen en drie en een halve kapoen jaarcijns, 1401 januari 4. Akte van aflossing door de deken aan Heylwyc van tien schellingen van genoemde jaarcijns, 1401 januari 5. reg Doppler Schep nrs 1036, 1037"	01-01-1036
187	Akte waarbij Rooms-koning Frederik (III) de stad Deventer bevestigt in het recht om vijf vrije jaarmarkten te houden, 1447. Met vidimus van deze akte door officiaal van de proost en aartsdiaken van Deventer, 1481	01-01-1046
188	Akten waarbij Willem (IV), graaf van Henegouwen, Holland en Zeeland, voor die van Amsterdam aan de stad Deventer een vrede geeft: 1343 van Pasen (13 april) tot O.L. Vrouwendag a.s (15 aug.) en 1345 van 7 mei tot Allerheiligendag a.s. (1 nov.)	01-01-1046
189	Akte van verdrag van bisschop Frederik van Baden resp. Filips van Bourgondië met de Ridderschap en Steden van het Neder- en het Oversticht tot wederzijdse bescherming en verdediging	01-01-1046
190	Correspondentie tussen I. van Doorninck en W.H. Cost Jordens betr. het 'Olde Copieënboek', met lijsten en afschriften van charters daaruit	01-01-1046
191	Akte betreffende een rente van een halve Rijnse gulden per jaar uit de helft van een huis gelegen in de Noordenbergstraat op de Zijll tussen de huizen van Willem Scriver en wijlen Aernt Laurens., z.j.	1046
192	"""Olde in papier gescreven copienboick"", ""Stad register"", register van brieven, oorkonden enz., afkomstig van of gericht aan het stadsbestuur. Met losse aantekeningen. (Tweede helft 15e eeuw), met latere bijvoegsels tot 1530"	01-01-1046
193	Akte van rechter en schepenen van Ommen, waarbij Wermbold Wychmanninck c.s. twee hofsteden en een tuin gelegen in de stad Ommen verpandt aan heer Herman, vicaris en koster te Sleen, c.s., onder voorwaarden in de oorkonde genoemd	01-01-1046
194	De bevestiging door Keizer Karel V van de privileges van de stad.	01-01-1046
195	Akte van overdracht door Johan Schyvenere aan Johan van Dyepenbeke van tien schellingen jaarcijns op het woonhuis van laatstgenoemde in de Mariastraat, 1404 mei 15. reg. Doppler Schep. nr. 1056	01-01-1056
196	Akte van overdracht door Henrich Kup aan het kapittel van een mark jaarcijns op een huis in de Guelkemanstraete, voor het jaargetijde van Henrich Moeme en zijn echtgenote Gertrud, 1405 april 26. reg. Doppler Schep. nr. 1065	01-01-1065
197	Akte van transport door Jan Cornelisz . c.s. aan bedijkers van de Bijlmermeer van resp. 1065, 282, 1284, 88, 1693, en 1563 roeden land gelegen op het Westeinde van de Bijlmer, 1628, jan. 31	01-01-1065
